Share_Issued_2023,Share_Issued_2022,Share_Issued_2021,Share_Issued_2020,Stockholders_Equity_2023,Stockholders_Equity_2022,Stockholders_Equity_2021,Stockholders_Equity_2020,Total_Debt_2023,Total_Debt_2022,Total_Debt_2021,Total_Debt_2020,Free_Cash_Flow_2023,Free_Cash_Flow_2022,Free_Cash_Flow_2021,Free_Cash_Flow_2020,Operating_Cash_Flow_2023,Operating_Cash_Flow_2022,Operating_Cash_Flow_2021,Operating_Cash_Flow_2020,Basic_EPS_2023,Basic_EPS_2022,Basic_EPS_2021,Basic_EPS_2020,Net_Income_2023,Net_Income_2022,Net_Income_2021,Net_Income_2020,Total_Revenue_2023,Total_Revenue_2022,Total_Revenue_2021,Total_Revenue_2020,ticker,Share_Issued_2019,Stockholders_Equity_2019,Total_Debt_2019,Free_Cash_Flow_2019,Operating_Cash_Flow_2019,Basic_EPS_2019,Net_Income_2019,Total_Revenue_2019
,8163923.0,8100570.0,6891608.0,,28323530.0,44494964.0,7540954.0,,,,,,-17312934.0,-9132159.0,-3970823.0,,-17312934.0,-9132159.0,-3970823.0,,-3.1,-1.9,-0.87,,-25328567.0,-14487132.0,-5462047.0,,0.0,0.0,0.0,ANVS,5927267.0,-8576400.0,499807.0,-476542.0,-476542.0,-0.16719,-990980.0,0.0
,9804443.0,63566403.0,7867186.0,,34565000.0,269626000.0,5009000.0,,,,2503000.0,,-48708000.0,-130756000.0,-2582000.0,,-30771000.0,-28518000.0,-2582000.0,,-20.37,-4.06,-6.86,,-192801000.0,-17289000.0,-5779000.0,,6077000.0,3720000.0,4848000.0,ANY,3850105.0,1240000.0,491000.0,-1813000.0,-1813000.0,-11.13,-4281000.0,5579000.0
,13429525.0,13429525.0,,,101462108.0,102330283.0,,,,47198.0,,,-1130079.0,,,,-1130079.0,,,,-0.24,,,,-726312.0,,,,0.0,,,AOGO,,,,,,,,
,24925357.0,25227328.0,26213074.0,,236479000.0,491390000.0,248309000.0,,1643355000.0,1469965000.0,81905000.0,,-331127000.0,-1567946000.0,34409000.0,,-331127000.0,-1567946000.0,34409000.0,,-7.65,1.02,0.045853,,-187833000.0,21113000.0,736000.0,,-157950000.0,41761000.0,10384000.0,AOMR,26213074.0,94863000.0,138457000.0,66010000.0,66010000.0,0.326188,5143000.0,11798000.0
,205400000.0,214800000.0,225500000.0,,-529000000.0,1061000000.0,3495000000.0,,11463000000.0,10164000000.0,8626000000.0,,3023000000.0,2045000000.0,2642000000.0,,3219000000.0,2182000000.0,2783000000.0,,12.23,5.59,8.49,,2589000000.0,1255000000.0,1969000000.0,,12479000000.0,12193000000.0,11066000000.0,AON,232100000.0,3375000000.0,8283000000.0,1610000000.0,1835000000.0,6.42,1532000000.0,11013000000.0
,34641905.0,34641905.0,,,0.0,0.0,,,127127000.0,63694000.0,,,-13977000.0,-34660000.0,25024000.0,,-6784000.0,-26338000.0,37245000.0,,0.271601,-0.011015,2.302789,,2589000.0,-105000.0,21951000.0,,1149670000.0,943747000.0,724743000.0,AONC,,,,,,,,
,41830000.0,41397000.0,40394000.0,,284329000.0,300728000.0,328713000.0,,356829000.0,362043000.0,317374000.0,,-15868000.0,-15676000.0,5041000.0,,-5153000.0,-2585000.0,12369000.0,,-0.48,-0.38,-0.44,,-19192000.0,-14834000.0,-16682000.0,,313789000.0,298836000.0,253227000.0,AORT,39018000.0,285696000.0,245152000.0,7755000.0,15827000.0,0.05,1720000.0,276222000.0
,190577214.0,190577214.0,190577214.0,,1747700000.0,1832200000.0,1848300000.0,,366900000.0,219000000.0,147600000.0,,321100000.0,566000000.0,505300000.0,,391400000.0,641100000.0,562100000.0,,1.52,3.05,2.13,,235700000.0,487100000.0,344900000.0,,3753900000.0,3538900000.0,2895300000.0,AOS,190577214.0,1666800000.0,322700000.0,391800000.0,456200000.0,2.24,370000000.0,2992700000.0
34811000.0,33988000.0,32975000.0,31944000.0,883919000.0,854093000.0,373205000.0,293689000.0,78804000.0,98772000.0,201561000.0,206402000.0,20473000.0,80851000.0,56044000.0,-83000.0,20473000.0,218865000.0,128744000.0,62315000.0,0.45,16.93,2.25,-0.27,12364000.0,453163000.0,58116000.0,-6596000.0,691321000.0,777552000.0,656902000.0,464909000.0,AOSL,,,,,,,,
14447149.0,14240290.0,14059440.0,13883522.0,191864000.0,203031000.0,279905000.0,224098000.0,29591000.0,49576000.0,26551000.0,4154000.0,25850000.0,-24541000.0,29139000.0,6584000.0,30706000.0,-17953000.0,33320000.0,8447000.0,-0.9,-4.66,1.31,-6.928911,-12024000.0,-64880000.0,18405000.0,-96201000.0,191209000.0,247526000.0,276687000.0,167379000.0,AOUT,,,,,,,,
,19404000.0,19184000.0,18312000.0,,104326000.0,82573000.0,76564000.0,,108992000.0,64975000.0,41587000.0,,-43896000.0,-31102000.0,25169000.0,,-27208000.0,-15866000.0,33635000.0,,0.18,-0.2,0.56,,3416000.0,-12695000.0,7970000.0,,390189000.0,344920000.0,328544000.0,AP,12652000.0,48900000.0,75120000.0,-18061000.0,-7097000.0,-1.67,-20986000.0,397904000.0
,419869987.0,419078606.0,418429375.0,,423000000.0,-1595000000.0,-1639000000.0,,5453000000.0,7510000000.0,8772000000.0,,2545000000.0,2383000000.0,86000000.0,,4943000000.0,3496000000.0,1388000000.0,,11.05,2.6,-12.86,,3604000000.0,1135000000.0,-4784000000.0,,11075000000.0,7985000000.0,4435000000.0,APA,417026863.0,3255000000.0,8566000000.0,-94000000.0,2867000000.0,-9.43,-3515000000.0,6315000000.0
,25000000.0,25000000.0,,,194848985.0,184842740.0,,,1000000.0,,,,-577178.0,,,,-577178.0,,,,0.43,,,,10006245.0,,,,0.0,,,APAC,,,,,,,,
,67982025.0,66699872.0,63131007.0,,279400000.0,296000000.0,191000000.0,,319900000.0,299700000.0,292000000.0,,293052000.0,392584000.0,315578000.0,,312610000.0,398551000.0,318677000.0,,2.94,5.1,3.4,,206800000.0,336500000.0,212600000.0,,993300000.0,1227200000.0,899600000.0,APAM,56429825.0,138500000.0,300300000.0,275009000.0,292793000.0,2.65,156500000.0,799000000.0
,16697280.0,11944599.0,9317002.0,,7424000.0,44003.0,-8194730.0,,2015000.0,2093172.0,3203753.0,,-9988000.0,-3001346.0,-591386.0,,-8199000.0,-1824549.0,-591386.0,,-1.0,-66.2,-0.449428,,-16281000.0,-79245544.0,-4187317.0,,450000.0,353824.0,329500.0,APCX,8858284.0,-7445390.0,2897975.0,-760544.0,-760544.0,-0.19,-1343210.0,256138.0
249455584.0,249455584.0,249455584.0,249455584.0,14312900000.0,13144000000.0,13539700000.0,12079800000.0,10936900000.0,7644800000.0,7637200000.0,7907800000.0,-1420100000.0,303700000.0,877700000.0,755700000.0,3206300000.0,3230200000.0,3341900000.0,3264700000.0,,10.16,9.47,8.53,2300200000.0,2256100000.0,2099100000.0,1886700000.0,12600000000.0,12698600000.0,10323000000.0,8856300000.0,APD,,,,,,,,
,12908520.0,7486120.0,5142779.0,,12911829.0,11113668.0,5718231.0,,,,2345903.0,,-9466259.0,-15936650.0,-12206757.0,,-8976706.0,-13387955.0,-11143059.0,,-0.93,-2.07,-3.32,,-8267891.0,-14286442.0,-13027219.0,,18168677.0,9027738.0,1931497.0,APDN,,,,,,,,
,18892791.0,18709000.0,14809000.0,,349727000.0,415612000.0,306925000.0,,208967000.0,243714000.0,8847000.0,,12826000.0,4437000.0,39884000.0,,29215000.0,16265000.0,44810000.0,,-6.1,0.98,1.27,,-114993000.0,17752000.0,18822000.0,,606328000.0,418803000.0,321785000.0,APEI,15178000.0,296733000.0,11778000.0,31115000.0,38370000.0,0.62,10013000.0,286270000.0
,233403912.0,225000000.0,168000000.0,,2127000000.0,2323000000.0,1558000000.0,,3028000000.0,1873000000.0,1542000000.0,,191000000.0,127000000.0,458000000.0,,270000000.0,182000000.0,496000000.0,,0.1,-0.67,-2.21,,73000000.0,47000000.0,-153000000.0,,6558000000.0,3940000000.0,3587000000.0,APG,169902260.0,1757000000.0,1312000000.0,139000000.0,150000000.0,-1.15,-153000000.0,985000000.0
,86250000.0,86250000.0,86250000.0,,662865368.0,637165771.0,1704.0,,5000000.0,3000000.0,,,-2871753.0,-2072274.0,0.0,,-2871753.0,-2072274.0,0.0,,0.3,0.14,-2.1e-05,,25699597.0,11227329.0,-1854.0,,0.0,0.0,0.0,APGB,86250000.0,1854.0,,0.0,0.0,-3.5e-05,-1854.0,0.0
,596000000.0,600700000.0,600600000.0,,7015600000.0,6302000000.0,5384900000.0,,4577700000.0,4799900000.0,3866500000.0,,1790800000.0,1179700000.0,1315200000.0,,2174600000.0,1540100000.0,1592000000.0,,3.19,2.66,2.02,,1902300000.0,1590800000.0,1203400000.0,,12623000000.0,10876300000.0,8598900000.0,APH,597400000.0,4530300000.0,3606700000.0,1207300000.0,1502300000.0,1.94,1155000000.0,8225400000.0
,429942262.0,463482562.0,415014994.0,,728263000.0,866261000.0,656463000.0,,2272000.0,7409000.0,,,-254254000.0,-32474000.0,-6314000.0,,-44380000.0,-20000000.0,6564000.0,,-1.08,-0.64,-3.04,,-120380000.0,-72356000.0,-3114000.0,,160670000.0,167982000.0,133564000.0,API,400780280.0,112677844.0,,-4095830.0,706423.0,-0.806722,-6177438.0,64428690.0
100927358.0,97874098.0,,,59517000.0,72259000.0,-2583000.0,-2015000.0,91810000.0,13544000.0,2135000.0,1899000.0,-72543000.0,-59123000.0,-3385000.0,0.0,58735000.0,-872000.0,-83000.0,0.0,-0.49,-0.41,-0.38,-0.015906,-44646000.0,-23520000.0,-568000.0,-263000.0,55392000.0,8549000.0,0.0,0.0,APLD,,,,,,,,
,228644861.0,228255642.0,223212346.0,,3178395000.0,3147321000.0,3029347000.0,,1478255000.0,1550534000.0,1702552000.0,,309070000.0,199250000.0,-21831000.0,,368446000.0,217562000.0,26728000.0,,0.63,0.08,-0.77,,144805000.0,18828000.0,-173207000.0,,1238417000.0,933869000.0,601879000.0,APLE,223862913.0,3291013000.0,1537034000.0,306778000.0,381674000.0,0.77,171917000.0,1266597000.0
,86795838.0,86795838.0,86795838.0,,-448120000.0,-212862000.0,-127933000.0,,991000.0,1036000.0,1511000.0,,-43191000.0,-50862000.0,-45825000.0,,-42824000.0,-43312000.0,-35681000.0,,-2.774453,-1.092184,-0.862023,,-240811000.0,-94797000.0,-74820000.0,,0.0,0.0,0.0,APLM,,,,,,,,
,86795838.0,86795838.0,86795838.0,,-448120000.0,-212862000.0,-127933000.0,,991000.0,1036000.0,1511000.0,,-43191000.0,-50862000.0,-45825000.0,,-42824000.0,-43312000.0,-35681000.0,,-2.774453,-1.092184,-0.862023,,-240811000.0,-94797000.0,-74820000.0,,0.0,0.0,0.0,APLMW,,,,,,,,
,110771975.0,97524000.0,76130000.0,,169872000.0,198662000.0,204557000.0,,112713000.0,210220000.0,377732000.0,,-515269000.0,-564229000.0,-165910000.0,,-513745000.0,-563126000.0,-160488000.0,,-6.15,-8.84,-4.59,,-652172000.0,-746354000.0,-344874000.0,,75422000.0,66563000.0,250646000.0,APLS,63938003.0,34229676.0,157032826.0,-212828767.0,-211135445.0,-4.9,-304706613.0,0.0
,48063358.0,26215514.0,22493661.0,,4061000.0,62539000.0,81939000.0,,891000.0,1333000.0,1738000.0,,-78093000.0,-90728000.0,-78209000.0,,-78093000.0,-90728000.0,-78209000.0,,-2.18,-4.12,-4.28,,-82508000.0,-105584000.0,-93961000.0,,0.0,0.0,0.0,APLT,18531560.0,32607000.0,2039000.0,-36307000.0,-36307000.0,-3.55,-45513000.0,0.0
,3570729.0,3564016.0,3402207.0,,15712094.0,23607345.0,41834151.0,,6854566.0,217167.0,2692325.0,,-12505881.0,-14789409.0,-16093227.0,,-12318965.0,-14651633.0,-15931913.0,,-2.75,-7.15,2.03,,-9799560.0,-25048389.0,7066854.0,,1295889.0,1541778.0,911509.0,APM,2903511.0,16361208.0,6474346.0,-14489804.0,-13382633.0,-6.4,-18686762.0,535166.0
,570276188.0,248896649.0,228873449.0,,1848251000.0,3789141000.0,1429315000.0,,3528473000.0,3639602000.0,14620622000.0,,3789000000.0,999308000.0,-1675992000.0,,3789000000.0,1064046000.0,-1616430000.0,,-5.57,7.32,0.44,,933867000.0,1838491000.0,156614000.0,,3551356000.0,5951598000.0,2354019000.0,APO,222994407.0,1852222000.0,2860079000.0,1043199000.0,1082694000.0,3.72,843193000.0,2931849000.0
22224299.0,23701491.0,25713688.0,26443166.0,396408000.0,386199000.0,492745000.0,516778000.0,169837000.0,163000000.0,165000000.0,217900000.0,57519000.0,78630000.0,115698000.0,55834000.0,102696000.0,100471000.0,141863000.0,107262000.0,4.73,0.14,0.59,2.34,104107000.0,3486000.0,15436000.0,61914000.0,1440696000.0,1313977000.0,1230774000.0,1387439000.0,APOG,,,,,,,,
,373873683.0,375089360.0,357955309.0,,1902677000.0,2138090000.0,-158545000.0,,3302513000.0,3308534000.0,1693161000.0,,406162000.0,356394000.0,219642000.0,,412773000.0,361851000.0,222883000.0,,-0.52,0.1,-0.349728,,-192746000.0,35446000.0,-125187000.0,,2817058000.0,2793104000.0,1451086000.0,APP,357955309.0,-256567000.0,1195839000.0,195104000.0,198462000.0,0.235654,119040000.0,994104000.0
,35734000.0,35244000.0,34807000.0,,265546000.0,297381000.0,285920000.0,,50237000.0,55733000.0,40146000.0,,4137000.0,2673000.0,3219000.0,,25365000.0,35391000.0,48299000.0,,-1.95,0.03,4.62,,-68119000.0,1028000.0,158403000.0,,471883000.0,359370000.0,310056000.0,APPF,34517000.0,131950000.0,81895000.0,9805000.0,38887000.0,1.07,36282000.0,256012000.0
,72817887.0,71462094.0,70679190.0,,145700000.0,233917000.0,296605000.0,,184025000.0,56894000.0,58117000.0,,-115646000.0,-59976000.0,-8871000.0,,-106551000.0,-53918000.0,-7620000.0,,-2.08,-1.25,-0.48,,-150920000.0,-88641000.0,-33477000.0,,467991000.0,369259000.0,304573000.0,APPN,67468022.0,205237000.0,52074000.0,-41347000.0,-8926000.0,-0.77,-50714000.0,260352000.0
100216494.0,97921826.0,90704446.0,88061383.0,605196000.0,514571000.0,145112000.0,77454000.0,410522000.0,533285000.0,14557000.0,19693000.0,10602000.0,61458000.0,53591000.0,26532000.0,15862000.0,84738000.0,62795000.0,31377000.0,0.17,0.37,0.62,0.17,16673000.0,35546000.0,54884000.0,13900000.0,665920000.0,747596000.0,313579000.0,138715000.0,APPS,,,,,,,,
,2655269.0,1092970.0,1059341.0,,25643678.0,49506964.0,77395207.0,,0.0,190471.0,335156.0,,-25011136.0,-37686179.0,-41828381.0,,-25011136.0,-37686179.0,-41802672.0,,-67.99,-34.88,-50.61,,-112662027.0,-37127303.0,-53478812.0,,0.0,0.0,0.0,APRE,1051137.0,124243530.0,544950.0,-26739608.0,-26708707.0,-93.4,-28059807.0,0.0
,4408495.0,2641199.0,4690929.0,,33721000.0,80053000.0,63975000.0,,59861000.0,65272000.0,68204000.0,,-98228000.0,-54039000.0,-11369000.0,,-91587000.0,-48962000.0,-5372000.0,,-36.24,-47.64,-36.72,,-109733000.0,-88381000.0,-46154000.0,,458467000.0,470377000.0,460608000.0,APRN,6114120.0,67999000.0,125153000.0,-21686000.0,-16466000.0,-56.04,-61081000.0,454868000.0
,12226306.0,13115341.0,13419847.0,,60758000.0,62620000.0,60020000.0,,1774000.0,2700000.0,3586000.0,,3785000.0,-3004000.0,17139000.0,,4277000.0,-480000.0,18274000.0,,0.26,0.51,2.01,,3282000.0,6756000.0,27086000.0,,61981000.0,68637000.0,102700000.0,APT,12885273.0,33176000.0,3220000.0,1805000.0,3101000.0,0.23,3000000.0,46665000.0
,92367275.0,92215024.0,88881737.0,,37741000.0,74236000.0,118915000.0,,1303000.0,574000.0,1074000.0,,-32346000.0,-43516000.0,-33970000.0,,-32322000.0,-43304000.0,-33891000.0,,-6.75,-10.95,-10.05,,-41823000.0,-65354000.0,-55238000.0,,0.0,0.0,0.0,APTO,76108031.0,93926000.0,1532000.0,-21660000.0,-21558000.0,-7.8,-26277000.0,0.0
,270949579.0,270514140.0,270025374.0,,8826000000.0,8347000000.0,7905000000.0,,6852000000.0,4371000000.0,4401000000.0,,419000000.0,611000000.0,829000000.0,,1263000000.0,1222000000.0,1413000000.0,,1.96,1.95,6.72,,594000000.0,590000000.0,1804000000.0,,17489000000.0,15618000000.0,13066000000.0,APTV,255288240.0,3819000000.0,4693000000.0,843000000.0,1624000000.0,3.85,990000000.0,14357000000.0
,6466294.0,4898143.0,4410909.0,,17974000.0,1216000.0,16594000.0,,9535000.0,16715000.0,27414000.0,,-21051000.0,-22392000.0,-29406000.0,,-21022000.0,-21679000.0,-29318000.0,,1.57,-6.07,-5.23,,8027000.0,-28457000.0,-17750000.0,,3114000.0,12292000.0,4309000.0,APVO,3234251.0,11842000.0,23190000.0,-42536000.0,-42383000.0,-13.86,-40448000.0,0.0
,20627327.0,13830769.0,13830769.0,,151595000.0,147500000.0,157860000.0,,60305000.0,67874000.0,16115000.0,,2758000.0,-50163000.0,1771000.0,,6566000.0,-41612000.0,16375000.0,,0.19,-0.19,-0.04,,3874000.0,-2642000.0,-552000.0,,433893000.0,476659000.0,313564000.0,APWC,13830769.0,153854000.0,14184000.0,9678000.0,15140000.0,-0.12,-1632000.0,338160000.0
,34597822.0,34409912.0,34289222.0,,37582000.0,53704000.0,63721000.0,,796000.0,305000.0,676000.0,,-21290000.0,-11172000.0,-16647000.0,,-20280000.0,-10449000.0,-16066000.0,,-0.67,-0.44,-0.35,,-23184000.0,-15172000.0,-11896000.0,,44510000.0,48517000.0,27711000.0,APYX,34312527.0,71259000.0,1133000.0,-19776000.0,-18475000.0,-0.58,-19650000.0,28154000.0
,3555535.0,3551286.0,55497133.0,,191921043.0,213802763.0,114875161.0,,8876567.0,9374756.0,9078756.0,,-88483157.0,-26186066.0,-18613803.0,,-21006830.0,-20472259.0,-14288821.0,,-6.2,-6.4,-9.0,,-22157195.0,-22322588.0,-16399985.0,,3136954.0,1174832.0,127663.0,AQB,21635365.0,23760629.0,4948015.0,-13726231.0,-11248747.0,-13.2,-13227642.0,186738.0
,79481751.0,70416552.0,64461065.0,,20916000.0,27533000.0,31139000.0,,6481000.0,718000.0,1194000.0,,-14919000.0,-9965000.0,-14395000.0,,-10148000.0,-7615000.0,-11028000.0,,-0.2,-0.26,-0.42,,-15431000.0,-18193000.0,-25762000.0,,4000.0,173000.0,108000.0,AQMS,57997780.0,49589000.0,10113000.0,-38251000.0,-25177000.0,-0.86,-44795000.0,4874000.0
,683614803.0,671960276.0,597142219.0,,5219647000.0,5858997000.0,5203578000.0,,7512017000.0,6211375000.0,4538470000.0,,-469928000.0,-1187579000.0,-280813000.0,,619096000.0,157466000.0,505217000.0,,-0.33,0.41,1.38,,-211989000.0,264859000.0,782463000.0,,2765155000.0,2285479000.0,1677058000.0,AQN,524223323.0,3875054000.0,3931868000.0,29928000.0,611260000.0,1.05,530884000.0,1624921000.0
,54827734.0,41228736.0,34569254.0,,-118554000.0,-82134000.0,-48497000.0,,56093000.0,56421000.0,40478000.0,,-12313000.0,-33892000.0,-45976000.0,,-9789000.0,-32979000.0,-45459000.0,,-1.12,-1.85,-1.66,,-54410000.0,-70539000.0,-55783000.0,,47680000.0,50832000.0,45849000.0,AQST,33562885.0,-6122000.0,60338000.0,-60873000.0,-60210000.0,-2.61,-66246000.0,52609000.0
,7110930.0,5256250.0,,,52870203.0,20604.0,,,,200000.0,,,-290216.0,,,,-290216.0,,,,0.059661,,,,164068.0,,,,0.0,,,AQU,,,,,,,,
,297393000.0,313930000.0,268671945.0,,6754558000.0,5757160000.0,5767705000.0,,4629966000.0,5545906000.0,5616401000.0,,2888020000.0,1545355000.0,687548000.0,,3051342000.0,1660116000.0,735640000.0,,6.18,-0.61,-4.65,,1898771000.0,-186899000.0,-1267897000.0,,8294749000.0,5790759000.0,3083905000.0,AR,295941000.0,6970743000.0,6647866000.0,935421000.0,1103458000.0,-1.11,-340129000.0,3648351000.0
,59844850.0,21039594.0,16481099.0,,10657000.0,42222000.0,48055000.0,,4077000.0,6373000.0,8517000.0,,-65090000.0,-32177000.0,-12169000.0,,-65079000.0,-32177000.0,-12169000.0,,-2.1,-1.95,-1.93,,-76322000.0,-39151000.0,-30543000.0,,9137000.0,7442000.0,5685000.0,ARAV,15001795.0,69049000.0,10234000.0,-17081000.0,-17081000.0,-1.57,-18218000.0,4753000.0
96534609.0,93499500.0,90821661.0,91178108.0,53659000.0,53189000.0,68840000.0,62786000.0,205036000.0,213731000.0,199407000.0,221704000.0,2858000.0,-7117000.0,36192000.0,-5197000.0,15539000.0,-2400000.0,38512000.0,-1469000.0,-0.1,-0.06,-0.07,0.04,-9280000.0,-5347000.0,-6311000.0,3156000.0,447605000.0,429909000.0,396289000.0,382928000.0,ARAY,,,,,,,,
26437500.0,26250000.0,26250000.0,,318743599.0,65991072.0,80257925.0,,203292.0,9891.0,0.0,,-17918678.0,-5503864.0,3126465.0,,54465066.0,10898525.0,3126465.0,,1.17,0.042582,0.718624,,27537225.0,1117777.0,18863888.0,,242132250.0,27990381.0,50324746.0,,ARBB,,,,,,,,
,64160890.0,63016856.0,62135453.0,,48753000.0,79823000.0,-60157000.0,,381000.0,4916000.0,4196000.0,,-41280000.0,-27200000.0,-15441000.0,,-40362000.0,-26416000.0,-15285000.0,,-0.64,-2.64,-0.251467,,-40494000.0,-58092000.0,-15625000.0,,3517000.0,2249000.0,332000.0,ARBE,,,,-22786000.0,-22559000.0,-0.412116,-25607000.0,0.0
,477825166.0,468082335.0,303435997.0,,13798695.404872,272370232.407482,33153287.814983,,76150597.233484,72970820.849192,10214796.189542,,-191230893.974416,-228390962.830998,755158.97352,,-85516331.643088,-37542850.973088,3219106.804585,,-4.959398,1.03922,0.064783,,-235058271.108906,41521580.694793,1965763.113782,,57318681.850637,100148460.064243,25835639.233002,ARBK,293750000.0,27190882.15241,1421589.657523,-20455538.364714,-754342.581423,-0.026223,-1139470.026748,11298157.811926
,51400000.0,50584000.0,49422000.0,,154355000.0,152427000.0,147668000.0,,99737000.0,113478000.0,142955000.0,,31346000.0,32221000.0,48038000.0,,37227000.0,35775000.0,54478000.0,,0.26,0.22,0.14,,11094000.0,9143000.0,6188000.0,,286010000.0,272208000.0,289467000.0,ARC,49188000.0,143368000.0,154477000.0,39896000.0,52781000.0,0.07,3015000.0,382415000.0
,29758716.0,29359597.0,29045309.0,,1151401000.0,929067000.0,828593000.0,,438676000.0,337107000.0,403545000.0,,305314000.0,245042000.0,148500000.0,,470819000.0,323515000.0,205989000.0,,12.13,8.38,2.8,,298209000.0,213521000.0,71100000.0,,5324052000.0,3980067000.0,2940163000.0,ARCB,28810902.0,763043000.0,396061000.0,67933000.0,170364000.0,1.56,39985000.0,2988310000.0
,519000000.0,468000000.0,422853247.0,,9555000000.0,8868000000.0,7176000000.0,,12320000000.0,11137000000.0,8550000000.0,,-1359000000.0,-2459000000.0,-557000000.0,,-1359000000.0,-2459000000.0,-557000000.0,,1.21,3.51,1.14,,600000000.0,1567000000.0,484000000.0,,741000000.0,1678000000.0,541000000.0,ARCC,431000000.0,7467000000.0,7092000000.0,-1210000000.0,-1210000000.0,1.86,793000000.0,824000000.0
,56954952.0,57456715.0,57587563.0,,1897430000.0,1875234000.0,2200884000.0,,2013734000.0,1874445000.0,346339000.0,,-280297000.0,-186900000.0,-15298000.0,,-100129000.0,24496000.0,92351000.0,,0.71,-3.18,0.3,,39489000.0,-158083000.0,16780000.0,,1775427000.0,1232074000.0,1001710000.0,ARCE,54939088.0,1594810000.0,124418000.0,-61708000.0,-7615000.0,-0.18,-9431000.0,572837000.0
,28761000.0,25481000.0,25323000.0,,1365580000.0,683866000.0,283561000.0,,174276000.0,560673000.0,508312000.0,,1035743000.0,-8342000.0,-225963000.0,,1209540000.0,238284000.0,61106000.0,,77.67,22.04,-22.74,,1330914000.0,337573000.0,-344615000.0,,3724593000.0,2208042000.0,1467592000.0,ARCH,25220000.0,640536000.0,310819000.0,152109000.0,419714000.0,14.42,233799000.0,2294352000.0
,210594545.0,212787384.0,210226771.0,,323623000.0,220430000.0,197546000.0,,1561607000.0,1530197000.0,1605276000.0,,128322000.0,143045000.0,-70345000.0,,345437000.0,258044000.0,15966000.0,,0.67,0.22,-0.72,,140343000.0,45486000.0,-149451000.0,,3618902000.0,2659941000.0,1984219000.0,ARCO,217961008.0,421138000.0,1571833000.0,-41754000.0,223481000.0,0.39,79896000.0,2959077000.0
,26555000.0,26372000.0,26192000.0,,270312000.0,228211000.0,396553000.0,,90871000.0,67609000.0,17870000.0,,24267000.0,-138449000.0,-44603000.0,,31993000.0,-135043000.0,-42861000.0,,0.35,-7.74,-3.55,,9349000.0,-203674000.0,-72148000.0,,205755000.0,12359000.0,9539000.0,ARCT,15137964.0,25792000.0,19845000.0,-7263000.0,-6445000.0,-2.15,-25991000.0,20789000.0
,22915000.0,22915000.0,22914939.0,,306813000.0,380301000.0,369976429.0,,68764000.0,118874000.0,162593714.0,,75525000.0,-31753000.0,33896321.0,,75525000.0,-31753000.0,33896321.0,,-2.01,1.62,0.33,,-46105000.0,37135000.0,7377904.0,,-43423000.0,39768000.0,9896989.0,ARDC,22914939.0,390096452.0,163316318.0,10962948.0,10962948.0,0.82,18741425.0,19267146.0
,198575016.0,130182535.0,93599975.0,,98329000.0,82617000.0,126112000.0,,36460000.0,45504000.0,53318000.0,,-70099000.0,-154418000.0,-81759000.0,,-70044000.0,-152551000.0,-81435000.0,,-0.42,-1.52,-1.05,,-67207000.0,-158165000.0,-94313000.0,,52158000.0,10097000.0,7571000.0,ARDX,88817741.0,186655000.0,54698000.0,-76809000.0,-76484000.0,-1.47,-94940000.0,5281000.0
,170748395.0,158043880.0,136690329.0,,18972387000.0,16189542000.0,11725712000.0,,10159762000.0,8791866000.0,7563286000.0,,1294321000.0,1010197000.0,882510000.0,,1294321000.0,1010197000.0,882510000.0,,3.18,3.83,6.03,,521660000.0,571247000.0,770959000.0,,2588962000.0,2114150000.0,1885637000.0,ARE,120800315.0,8865826000.0,6777479000.0,683857000.0,683857000.0,3.13,363165000.0,1531296000.0
