Share_Issued_2023,Share_Issued_2022,Share_Issued_2021,Share_Issued_2020,Share_Issued_2019,Stockholders_Equity_2023,Stockholders_Equity_2022,Stockholders_Equity_2021,Stockholders_Equity_2020,Stockholders_Equity_2019,Total_Debt_2023,Total_Debt_2022,Total_Debt_2021,Total_Debt_2020,Total_Debt_2019,Free_Cash_Flow_2023,Free_Cash_Flow_2022,Free_Cash_Flow_2021,Free_Cash_Flow_2020,Free_Cash_Flow_2019,Operating_Cash_Flow_2023,Operating_Cash_Flow_2022,Operating_Cash_Flow_2021,Operating_Cash_Flow_2020,Operating_Cash_Flow_2019,Basic_EPS_2023,Basic_EPS_2022,Basic_EPS_2021,Basic_EPS_2020,Net_Income_2023,Net_Income_2022,Net_Income_2021,Net_Income_2020,Total_Revenue_2023,Total_Revenue_2022,Total_Revenue_2021,Total_Revenue_2020,ticker,Basic_EPS_2019,Net_Income_2019,Total_Revenue_2019,Share_Issued_2024,Stockholders_Equity_2024,Total_Debt_2024,Free_Cash_Flow_2024,Operating_Cash_Flow_2024,Basic_EPS_2024,Net_Income_2024,Total_Revenue_2024
61057983.0,59677097.0,58696743.0,56097897.0,,767390000.0,674856000.0,676204000.0,141150000.0,,99096000.0,79502000.0,39140000.0,50014000.0,,-139661000.0,-154714000.0,-49805000.0,-69032000.0,,-75323000.0,-62194000.0,-40093000.0,-13547000.0,,1.29,0.66,0.653333,0.343333,77349000.0,39263000.0,37757000.0,18780000.0,557723000.0,388832000.0,259751000.0,156624000.0,ACMR,,,,,,,,,,,
664616285.0,664561282.0,656590625.0,658548895.0,,25692839000.0,22106097000.0,19529454000.0,17000536000.0,,3149034000.0,3325756000.0,3506634000.0,3485513000.0,,8996096000.0,8823131000.0,8395016000.0,7616020000.0,,9524268000.0,9541129000.0,8975148000.0,8215152000.0,,10.9,10.87,9.31,8.03,6871557000.0,6877169000.0,5906809000.0,5107839000.0,64111745000.0,61594305000.0,50533389000.0,44327039000.0,ACN,,,,,,,,,,,
8896119.0,8838720.0,8795877.0,8771993.0,,277461000.0,245042000.0,272114000.0,257972000.0,,224789000.0,24162000.0,37970000.0,56883000.0,,39434000.0,37390000.0,40550000.0,24422000.0,,40602000.0,39201000.0,42126000.0,25470000.0,,3.72,4.15,3.19,2.13,31688000.0,35752000.0,27834000.0,18394000.0,106428000.0,104811000.0,94020000.0,93158000.0,ACNB,,,,,,,,,,,
,11085103.0,11085103.0,10300000.0,10300000.0,,134259000.0,111590000.0,80295000.0,106511000.0,,105342000.0,105202000.0,95064000.0,113467000.0,,2183000.0,17558000.0,14230000.0,24103000.0,,5577000.0,19055000.0,17978000.0,28640000.0,-2.63,2.16,2.17,-3.0,,22066000.0,20245000.0,-27267000.0,,261993000.0,334715000.0,256000000.0,ACNT,,-3036000.0,305168000.0,,,,,,,,
825389.0,491344.0,448794.0,448794.0,,-727995.0,2225958.0,-5729319.0,-7083602.0,,1125724.0,,2000000.0,2376836.0,515553.0,-3766469.0,-5157982.0,-2501954.0,-1972829.0,,-3646947.0,-4949112.0,-2399949.0,-1793803.0,,-8.82,-19.61,-13.270873,-12.225923,-4911374.0,-7068593.0,-4950290.0,-4635245.0,75404.0,60444.0,60292.0,48652.0,ACON,,,,,,,,,,,
52109950.0,24817382.0,23261845.0,17432096.0,,339844215.0,166650286.0,243077385.0,176871237.0,,105000000.0,88000000.0,118000000.0,81200000.0,,-855011.0,48396950.0,-110150265.0,-25739379.0,,-855011.0,48396950.0,-110150265.0,-25739379.0,,,-2.48,2.09,-0.2,30270008.0,-59724956.0,34987321.0,-4100641.0,31543501.0,-59001435.0,35766220.0,-3451483.0,ACP,-0.18,,,,,,,,,,
7878216.0,8708100.0,9149079.0,10162288.0,,435796000.0,435468000.0,448195000.0,334382000.0,,1720476000.0,1910728000.0,1817961000.0,1307834000.0,,45609000.0,31956000.0,40531000.0,31805000.0,,45609000.0,32697000.0,40592000.0,31810000.0,,0.35,-1.0,1.85,-19.33,22390000.0,10623000.0,33923000.0,-197713000.0,91876000.0,77040000.0,50953000.0,-143497000.0,ACR,,,,,,,,,,,
54149225.0,54443983.0,47144058.0,33442332.0,,625849000.0,747540000.0,678628000.0,473015000.0,,1616989000.0,1736566000.0,1902550000.0,1326926000.0,,46789000.0,57157000.0,48206000.0,31488000.0,,46789000.0,57157000.0,48350000.0,31762000.0,,-0.72,0.58,1.43,0.66,-38867000.0,29785000.0,60460000.0,21840000.0,81432000.0,109046000.0,102069000.0,78688000.0,ACRE,,,,,,,,,,,
70894889.0,66688647.0,61228446.0,45109314.0,,157179000.0,197621000.0,197341000.0,37650000.0,,426000.0,684000.0,693000.0,11256000.0,,-79634000.0,-68172000.0,-52442000.0,-39086000.0,,-78325000.0,-67567000.0,-52134000.0,-38633000.0,,-1.27,-1.33,-1.6,-1.2,-88481000.0,-86908000.0,-90865000.0,-51015000.0,31249000.0,29752000.0,6761000.0,6482000.0,ACRS,,,,,,,,,,,
22522644.0,21920402.0,18809823.0,18809823.0,,121195000.0,170475000.0,-23809000.0,-8413000.0,,4644000.0,4961000.0,5628000.0,58000.0,,-43929000.0,-32283000.0,-14220000.0,-2818000.0,,-42641000.0,-30117000.0,-13982000.0,-2803000.0,,-2.74,-7.56,-1.258189,-0.41184,-60388000.0,-31167000.0,-16243000.0,-5306000.0,0.0,0.0,0.0,0.0,ACRV,,,,,,,,,,,
7435471.0,7381363.0,4341157.0,,,67955000.0,108270000.0,55660000.0,,,485000.0,295000.0,86000.0,,,-15930000.0,-17234000.0,-14388000.0,,,-15913000.0,-17234000.0,-14319000.0,,,-5.71,-1.62,-7.98,,-42429000.0,-9819000.0,-19678000.0,,0.0,0.0,196000.0,,ACST,,,,9399404.0,61743000.0,0.0,-12355000.0,-12333000.0,-1.730025,-12853000.0,0.0
159344000.0,162779000.0,162840000.0,162840000.0,,4632347000.0,4100908000.0,4105523000.0,3881811000.0,,745416000.0,742830000.0,740416000.0,738162000.0,,632038000.0,560510000.0,572110000.0,704350000.0,,632038000.0,560510000.0,572110000.0,704350000.0,,4.14,4.32,3.36,2.274754,665511000.0,704157000.0,546685000.0,370421000.0,1153686000.0,1094873000.0,1120185000.0,1106459000.0,ACT,,,,,,,,,,,
116079176.0,59668570.0,54196217.0,53883818.0,,568266000.0,258280000.0,419433000.0,277274000.0,,13509000.0,63882000.0,184210000.0,117203000.0,,-28695000.0,-43068000.0,-7765000.0,-33599000.0,,-22506000.0,-37336000.0,13326000.0,-19620000.0,,0.73,-3.13,2.43,1.85,67060000.0,-125065000.0,149197000.0,109231000.0,125102000.0,59223000.0,88047000.0,29782000.0,ACTG,,,,,,,,,,,
5190072.0,5083051.0,5065518.0,4840571.0,,97898684.0,79030132.0,77081961.0,62716443.0,,25933281.0,63827416.0,47871337.0,47979925.0,,23924042.0,-1712525.0,-1232037.0,3151862.0,,28899495.0,2891739.0,5140578.0,5721036.0,,4.98,0.86,3.93,2.42,17793160.0,3034766.0,13655679.0,8098766.0,191500947.0,193962357.0,182087559.0,164003040.0,ACU,,,,,,,,,,,
10362954.0,10362393.0,10353920.0,,,219853000.0,282348000.0,363898904.0,,,75000000.0,75000000.0,75000000.0,,,24415000.0,80480000.0,24416762.0,,,24415000.0,80480000.0,24416762.0,,,-3.67,-0.08,12.72,,-38095000.0,-907000.0,131684012.0,,-36372000.0,1181000.0,133571942.0,,ACV,,,,10367192.0,216157000.0,75000000.0,33775000.0,33775000.0,1.79,85429000.0,86106000.0
161842839.0,158456227.0,156081969.0,154151063.0,,456528000.0,485724000.0,556097000.0,-139692000.0,,115000000.0,75500000.0,1806000.0,6901000.0,,-46055000.0,-98571000.0,71261000.0,1483000.0,,-17885000.0,-75175000.0,85290000.0,10368000.0,,-0.47,-0.65,-0.62,-0.266109,-75261000.0,-102193000.0,-78182000.0,-41021000.0,481234000.0,421529000.0,358435000.0,208357000.0,ACVA,,,,,,,,,,,
14468229.0,11627609.0,10215792.0,9541159.0,,4666685.0,7315021.0,12410241.0,2701586.0,,,,,66503.0,,-9800885.0,-7542290.0,-5013697.0,-3351558.0,,-9800885.0,-7542290.0,-5013697.0,-3351558.0,,-1.15,-1.12,-1.49,-0.482126,-14577768.0,-12092776.0,-12747697.0,-4600038.0,0.0,0.0,0.0,0.0,ACXP,,,,,,,,,,,
55145840.0,54065710.0,54689741.0,52724775.0,,70559497.0,83090350.0,156558713.0,-89389956.0,,22306871.0,27971231.0,7489374.0,7980965.0,,-28539851.0,-49302625.0,-45924545.0,-29464919.0,,-28454839.0,-48611687.0,-43414619.0,-28529720.0,,,-1.85,-1.825,-1.011038,-18946370.0,-79971847.0,-73177935.0,-42397279.0,18111491.0,9292724.0,10175258.0,700913.0,ADAG,-0.484758,,,,,,,,,,
1363008102.0,987109890.0,937547934.0,928754958.0,,39513000.0,81878000.0,205960000.0,341227000.0,,25235000.0,23077000.0,25468000.0,23711000.0,,-145760000.0,-171509000.0,1948000.0,-56497000.0,,-140880000.0,-141769000.0,10729000.0,-53591000.0,,-0.54,-1.02,-1.02,-0.9,-113871000.0,-165456000.0,-158090000.0,-130092000.0,60281000.0,27148000.0,6149000.0,3958000.0,ADAP,,,,,,,,,,,
601000000.0,601000000.0,601000000.0,601000000.0,,16518000000.0,14051000000.0,14797000000.0,13264000000.0,,4080000000.0,4633000000.0,4673000000.0,4708000000.0,,6942000000.0,7396000000.0,6882000000.0,5308000000.0,,7302000000.0,7838000000.0,7230000000.0,5727000000.0,,11.87,10.13,10.1,10.94,5428000000.0,4756000000.0,4822000000.0,5260000000.0,19409000000.0,17606000000.0,15785000000.0,12868000000.0,ADBE,,,,,,,,,,,
100519355.0,90173424.0,71285311.0,60021483.0,,5199211000.0,4628998000.0,3417687000.0,2524487000.0,,2410921000.0,1940018000.0,1687629000.0,1218299000.0,,391598000.0,362121000.0,246315000.0,142956000.0,,391598000.0,362121000.0,246315000.0,142956000.0,,1.7,1.84,1.79,1.76,169959000.0,152437000.0,122273000.0,91381000.0,537495000.0,429814000.0,339323000.0,248568000.0,ADC,,,,,,,,,,,
89041946.0,89041946.0,78270000.0,76770000.0,,-148249000.0,79451000.0,166088000.0,335505000.0,,124377000.0,117375000.0,139698000.0,41873000.0,,-121902000.0,-138998000.0,-239754000.0,-171538000.0,,-118686000.0,-138311000.0,-233378000.0,-168729000.0,,-2.94,-1.99,-3.0,-3.77,-240053000.0,-157128000.0,-230026000.0,-246290000.0,69558000.0,209908000.0,33917000.0,0.0,ADCT,,,,,,,,,,,
120730000.0,117392000.0,113460000.0,110182000.0,,356622000.0,301412000.0,1349633000.0,1456877000.0,,595928000.0,736295000.0,772870000.0,923486000.0,,146412000.0,170157000.0,220653000.0,369289000.0,,152755000.0,183023000.0,234789000.0,427603000.0,,0.63,-2.84,-0.53,1.77,67372000.0,-295880000.0,-55457000.0,146762000.0,388788000.0,438933000.0,391212000.0,515919000.0,ADEA,,,,,,,,,,,
496261678.0,509295941.0,525330672.0,369484899.0,,35565122000.0,36465323000.0,37992542000.0,11997945000.0,,7013478000.0,6602253000.0,6822451000.0,5185025000.0,,3556171000.0,3776094000.0,2391393000.0,1842795000.0,,4817634000.0,4475402000.0,2735069000.0,2008487000.0,,6.6,5.29,3.5,3.31,3314579000.0,2748561000.0,1390422000.0,1220761000.0,12305539000.0,12013953000.0,7318286000.0,5603056000.0,ADI,,,,,,,,,,,
,1067491.0,837868.0,575724.0,414734.0,,3276494.0,3507811.0,3986066.0,7140586.0,,207375.0,256960.0,0.0,,,-11185985.0,-12014034.0,-7633161.0,-6338614.0,,-11185985.0,-11949429.0,-7633161.0,-6338614.0,-3.6,-12.71,-26.0,-21.75,,-12731416.0,-19423326.0,-10892990.0,,0.0,0.0,0.0,ADIL,,-8591429.0,0.0,,,,,,,,
513000000.0,547000000.0,560000000.0,556000000.0,,24132000000.0,24284000000.0,22477000000.0,20000000000.0,,9596000000.0,10288000000.0,10581000000.0,11053000000.0,,2966000000.0,2159000000.0,5426000000.0,-3209000000.0,,4460000000.0,3478000000.0,6595000000.0,-2386000000.0,,6.44,7.934186,4.8375,3.18705,3483000000.0,4340000000.0,2709000000.0,1772000000.0,93935000000.0,101556000000.0,85249000000.0,64355000000.0,ADM,,,,,,,,,,,
226063032.0,221816930.0,195813817.0,104902888.0,,135206000.0,151974000.0,141172566.0,88249426.0,,141418000.0,154442000.0,102919711.0,97668699.0,,3819000.0,-73419000.0,-125880000.0,-114729638.0,,8800000.0,-59508000.0,-112369000.0,-102002958.0,,-0.13,-0.33,-0.51,-0.88,-28239000.0,-65904000.0,-71648000.0,-75748548.0,258215000.0,154080000.0,80943000.0,42219783.0,ADMA,,,,,,,,,,,
2417707.0,1723923.0,1708453.0,1536864.0,,13448000.0,64148000.0,130201000.0,-1793473.0,,10416000.0,12082000.0,0.0,42793.0,,-36741000.0,-46326000.0,-41975000.0,-1547576.0,,-32115000.0,-32125000.0,-35837000.0,-1425068.0,,,-1298.400001,-13.5,-4.5,-71397000.0,-74337000.0,-20523000.0,-3121042.0,4859000.0,7837000.0,7069000.0,882652.0,ADN,4.200357,,,,,,,,,,
93697704.0,94858156.0,94378004.0,93893569.0,,2228000000.0,2073000000.0,2376000000.0,1213000000.0,,2535000000.0,2578000000.0,3696000000.0,4307000000.0,,415000000.0,47000000.0,0.0,-80000000.0,,667000000.0,274000000.0,260000000.0,246000000.0,,2.17,-1.265047,11.762208,-5.831557,205000000.0,-120000000.0,1108000000.0,-547000000.0,15395000000.0,14121000000.0,13680000000.0,12670000000.0,ADNT,,,,,,,,,,,
638700000.0,638800000.0,638700000.0,,,3509100000.0,3225300000.0,5670100000.0,,,3444300000.0,3494400000.0,3351700000.0,,,3636000000.0,2546100000.0,2587400000.0,,,4207600000.0,3099500000.0,3093300000.0,,,8.25,7.04,6.1,5.73,3412000000.0,2948900000.0,2598500000.0,,18012200000.0,16498300000.0,15005400000.0,,ADP,,,,638700000.0,4547600000.0,3705300000.0,3594200000.0,4157600000.0,,3752000000.0,19202600000.0
145082271.0,143105002.0,141393865.0,137646896.0,,308399000.0,464165000.0,603992000.0,743266000.0,,98772000.0,108002000.0,111740000.0,107862000.0,,-167021000.0,-200294000.0,-254473000.0,-168486000.0,,-156324000.0,-183945000.0,-192727000.0,-149683000.0,,-1.56,-1.4,-1.48,-1.11,-225250000.0,-200191000.0,-207279000.0,-146227000.0,170276000.0,185308000.0,154344000.0,98382000.0,ADPT,,,,,,,,,,,
3063875.0,14375000.0,14375000.0,,,-3264880.0,-2967108.0,114961465.0,,,550383.0,,,,,-1445013.0,-1858152.0,,,,-1445013.0,-1858152.0,,,,0.1,-0.01,,,834518.0,-128392.0,,,0.0,0.0,,,ADRT,,,,,,,,,,,
50642758.0,48905162.0,48807898.0,48807898.0,,33919000.0,80747000.0,96892000.0,-8589000.0,,17341000.0,3477000.0,9587000.0,2909000.0,,-30579000.0,-68875000.0,-23889000.0,-19207000.0,,-20659000.0,-57805000.0,-18304000.0,-12584000.0,,-1.13,-0.39,-3.46,-0.210622,-55081000.0,-18906000.0,-87640000.0,-10280000.0,107383000.0,26430000.0,33036000.0,47370000.0,ADSE,,,,,,,,,,,
215000000.0,218200000.0,219600000.0,219400000.0,,1145000000.0,849000000.0,965500000.0,-139100000.0,,2666000000.0,3061000000.0,2104600000.0,2544600000.0,,2025000000.0,1464000000.0,1341000000.0,1361900000.0,,2071000000.0,1531000000.0,1437000000.0,1415100000.0,,3.81,2.26,5.52,,823000000.0,497000000.0,1208000000.0,214500000.0,5005000000.0,4386000000.0,3790000000.0,3274300000.0,ADSK,,,,,,,,,4.23,,
922176862.0,916842566.0,901570393.0,825758163.0,,3788646000.0,3393148000.0,3248719000.0,3039336000.0,,7859940000.0,9825084000.0,9730049000.0,9523233000.0,,850838000.0,976621000.0,786801000.0,791203000.0,,1657726000.0,1887920000.0,1649723000.0,1366749000.0,,0.51,0.19,-0.41,-0.82,463009000.0,132663000.0,-340820000.0,-632193000.0,4982659000.0,5168330000.0,4202723000.0,5314787000.0,ADT,,,,,,,,,,,
78971000.0,78087000.0,79653000.0,79521000.0,,593822000.0,973954000.0,357102000.0,372944000.0,,226420000.0,143341000.0,3269000.0,,24600000.0,-88725000.0,-61300000.0,-2661000.0,-22931000.0,,-45604000.0,-44228000.0,3008000.0,-16518000.0,,-3.41,-0.03,-0.18,0.05,-267688000.0,-2037000.0,-8635000.0,2378000.0,1149100000.0,1025536000.0,563004000.0,506510000.0,ADTN,,,,,,,,,,,
1318969.0,107686.0,22264.0,6536.0,,16056377.0,5206307.0,10180773.0,11011482.0,,18217987.0,3381859.0,4721533.0,1836873.0,,-18591218.0,-22759085.0,-23293896.0,-7391633.0,,-18576811.0,-22392006.0,-22278144.0,-7221004.0,,-108.15,-597.12,-4847.2,-2660.0,-32380839.0,-27649876.0,-46371364.0,-9149227.0,645176.0,933715.0,105034.0,0.0,ADTX,,,,,,,,,,,
16227000.0,16128000.0,15940000.0,15826000.0,,706694000.0,633540000.0,574344000.0,518676000.0,,175182000.0,178052000.0,263545000.0,239671000.0,,102793000.0,96810000.0,34843000.0,102580000.0,,112247000.0,105110000.0,39488000.0,109411000.0,,3.852591,2.853733,2.830991,2.09358,62516000.0,46025000.0,45126000.0,33133000.0,1058651000.0,951120000.0,864499000.0,764775000.0,ADUS,,,,,,,,,,,
325835336.0,321300314.0,318573566.0,318425182.0,,1105362000.0,1123980000.0,2483317000.0,2421835000.0,,1917009000.0,2114765000.0,2104138000.0,2162752000.0,,192724000.0,80803000.0,94816000.0,314784000.0,,238995000.0,121258000.0,125991000.0,345730000.0,,-0.2,-4.33,0.17,-0.79,-63258000.0,-1380502000.0,54494000.0,-175806000.0,4224846000.0,4049742000.0,3602298000.0,3155671000.0,ADV,,,,,,,,,,,
10143300.0,10011700.0,9838100.0,9754900.0,,83469000.0,181518000.0,316185000.0,434347000.0,,75036000.0,106802000.0,102994000.0,30708000.0,,-91710000.0,-119907000.0,-122954000.0,-91135000.0,,-90902000.0,-108091000.0,-107831000.0,-79291000.0,,-11.6,-15.6,-14.8,-13.8,-117165000.0,-154536000.0,-145540000.0,-117507000.0,3600000.0,0.0,7500000.0,0.0,ADVM,,,,,,,,,,,
184354496.0,115348311.0,49272952.0,32848635.0,,1145465.0,4912911.0,16931100.0,14609803.0,,344336.0,373135.0,482014.0,567396.0,,-7999253.0,-16437766.0,-14736734.0,-12239481.0,,-7992411.0,-16437185.0,-14705185.0,-12180067.0,,-16.8,-55.2,-54.0,-57.6,-10556227.0,-20804213.0,-15351914.0,-12858599.0,1612953.0,1422438.0,2916308.0,3612819.0,ADXN,,,,,,,,,,,
2547154.0,2495484.0,4355001.0,4243716.0,,92716000.0,93177000.0,160386000.0,149092000.0,,53601000.0,48561000.0,20451000.0,23669000.0,,18378000.0,6286000.0,68644000.0,-49007000.0,,30275000.0,13777000.0,81026000.0,-43999000.0,,0.08,0.86,2.78,0.23,212000.0,3487000.0,11888000.0,995000.0,2745293000.0,3366917000.0,2025204000.0,1022422000.0,AE,,,,,,,,,,,
7327478.0,28750000.0,28750000.0,,,4835736.0,226891807.0,214037574.0,,,1000000.0,175000.0,,,,-2562966.0,-1549388.0,,,,-2562966.0,-1549388.0,,,,0.17,0.45,,,2473401.0,12854233.0,,,0.0,0.0,,,AEAE,,,,,,,,,,,
266300000.0,262000000.0,257700000.0,253300000.0,,11349000000.0,10508000000.0,9700000000.0,8938000000.0,,16506000000.0,15095000000.0,13612000000.0,11576000000.0,,-1207000000.0,-1117000000.0,-1862000000.0,-1572000000.0,,2564000000.0,2263000000.0,1661000000.0,1727000000.0,,4.39,4.16,3.86,3.53,1152000000.0,1074000000.0,990000000.0,871000000.0,7500000000.0,7957000000.0,6394000000.0,5794000000.0,AEE,,,,,,,,,,,
50751778.0,50751778.0,50751778.0,50751778.0,,302500831.0,293167228.0,441576255.0,477472881.0,,35000000.0,55000000.0,55000000.0,40900000.0,,39354218.0,25733699.0,,,,39354218.0,25733699.0,,,,0.57,-2.48,-0.18,1.02,29126797.0,-126078244.0,-8845927.0,52086110.0,30083782.0,-124675346.0,-7310906.0,53676021.0,AEF,,,,,,,,,,,
1824272257.0,2121791060.0,2119769461.0,2166156877.0,,9426000000.0,10758000000.0,13381000000.0,24586000000.0,,4916000000.0,6674000000.0,11981000000.0,11073000000.0,,748000000.0,2574000000.0,-1908000000.0,-2974000000.0,,864000000.0,2672000000.0,-1796000000.0,-2854000000.0,,-0.12,-0.3,0.94,-0.09,-179000000.0,-570000000.0,1980000000.0,-146000000.0,29544000000.0,-11475000000.0,42546000000.0,37020000000.0,AEG,,,,,,,,,,,
805518.0,805518.0,597609.0,367437.0,,96942000.0,1047000.0,50862000.0,97349000.0,,15544000.0,10551000.0,83077000.0,96507000.0,,-60846000.0,-15480000.0,-9402000.0,-359000.0,,-60346000.0,-15452000.0,-8123000.0,-313000.0,,-6.46,-69.2,-172.5,-656.7,-14340000.0,-57918000.0,-88752000.0,-193095000.0,510546000.0,286347000.0,71527000.0,0.0,AEHL,,,,,,,,,,,
28539000.0,27120000.0,23725228.0,,,75600000.0,50989000.0,11449000.0,,,6300000.0,1006000.0,4823000.0,,,8649000.0,1092000.0,-2928000.0,,,10011000.0,1508000.0,-2701000.0,,,0.52,0.36,-0.09,-0.12,14557000.0,9450000.0,-2027000.0,,64961000.0,50829000.0,16600000.0,,AEHR,,,,28995000.0,111593000.0,6197000.0,1007000.0,1756000.0,,33156000.0,66218000.0
9235119.0,7422846.0,4368422.0,428500.0,,108645766.0,137653966.0,148377518.0,59971555.0,,1673058.0,1822553.0,1818672.0,3918103.0,,7449718.0,-32455085.0,-16912181.0,295938.0,,7478823.0,-31855435.0,-16684360.0,317612.0,,-6.52,-6.22,-73.85,-7.6,-58946381.0,-40490938.0,-103323176.0,-3151657.0,22088507.0,4480442.0,19798822.0,16238200.0,AEI,,,,,,,,,,,
37318000.0,37429000.0,37589000.0,38293000.0,,1144182000.0,1066267000.0,870851000.0,814739000.0,,1022753000.0,484493000.0,503756000.0,434631000.0,,147932000.0,124702000.0,111428000.0,164753000.0,,208937000.0,183587000.0,140245000.0,201236000.0,,3.42,5.33,3.53,3.52,128284000.0,199660000.0,134736000.0,134675000.0,1655810000.0,1845422000.0,1455954000.0,1415826000.0,AEIS,,,,,,,,,,,
497970524.0,457160104.0,245435804.0,243301195.0,,19422915000.0,16241345000.0,5999771000.0,5683213000.0,,2004634000.0,1493412000.0,1696656000.0,1685516000.0,,936483000.0,558399000.0,398310000.0,432712000.0,,2601562000.0,2096636000.0,1345308000.0,1192054000.0,,3.97,1.53,2.23,2.12,1941307000.0,670249000.0,561945000.0,511607000.0,6626909000.0,5741162000.0,3869625000.0,3138113000.0,AEM,,,,,,,,,,,
2299246.0,1541916.0,1215059.0,,,15064210.0,17133108.0,9430604.0,,,1209028.0,729410.0,42543.0,,,-11448237.0,-10116350.0,-6824821.0,,,-10505128.0,-9767157.0,-6764940.0,,,-5.86,-7.1,-6.5,,-12029786.0,-10416091.0,-7886709.0,,574245.0,294165.0,659104.0,,AEMD,,,,2629725.0,5766332.0,940316.0,-10380677.0,-10129810.0,-4.86,-12208174.0,0.0
49167170.0,49167170.0,49167170.0,,,79534000.0,114726350.0,111782812.0,,,148678000.0,471599.0,,,,2563000.0,-1208635.0,-340634.0,,,3388000.0,-1208635.0,-340634.0,,,-0.74,,3.604673,,-35404000.0,2943538.0,3244206.0,,1158722000.0,0.0,0.0,,AENT,,,,,,,,,,,
249566000.0,249566000.0,249566000.0,,,1599163000.0,1423672000.0,1086665000.0,,,1367369000.0,1806488000.0,1802656000.0,,,145918000.0,69824000.0,74523000.0,,,406296000.0,303671000.0,202498000.0,,,0.69,2.5,-1.26,,125136000.0,419629000.0,-209274000.0,,4989833000.0,5010785000.0,3759113000.0,,AEO,,,,249566000.0,1736759000.0,1185630000.0,406273000.0,580710000.0,0.87,170038000.0,5261770000.0
37159600.0,27430741.0,27430741.0,27430741.0,,-153044000.0,-287500000.0,-234944000.0,-208273000.0,,278000.0,131791000.0,86889000.0,72160000.0,,,-35890000.0,-28603000.0,-9461000.0,-46419000.0,,-35584000.0,-28433000.0,-9461000.0,-44725000.0,,-2.389332,-2.529403,-1.85,,-52556000.0,-55637000.0,-32913000.0,,0.0,0.0,2518000.0,AEON,11.686535,172920000.0,3357000.0,,,,,,,,
527369157.0,525099321.0,524416175.0,516808354.0,,25246700000.0,23893400000.0,22433200000.0,20550900000.0,,43608500000.0,41579300000.0,36658900000.0,34431500000.0,,-2494300000.0,-1484400000.0,-1924200000.0,-2483100000.0,,5012200000.0,5288000000.0,3839900000.0,3832900000.0,,4.26,4.51,4.97,4.44,2208100000.0,2307200000.0,2488100000.0,2200100000.0,18982300000.0,19639500000.0,16792000000.0,14918500000.0,AEP,,,,,,,,,,,
215543739.0,250347345.0,250347345.0,138847345.0,,16588830000.0,16117507000.0,16570743000.0,8864470000.0,,46575986000.0,46668175000.0,50378273000.0,28791504000.0,,-970951000.0,1299390000.0,1904041000.0,946658000.0,,5261435000.0,5170962000.0,3693822000.0,2130383000.0,,13.99,-3.02,6.83,-2.34,3136091000.0,-726041000.0,1000507000.0,-298566000.0,7574664000.0,6914985000.0,4588930000.0,4493629000.0,AER,,,,,,,,,,,
819051591.0,818790001.0,818717043.0,818398654.0,,2488000000.0,2437000000.0,2798000000.0,2634000000.0,,26878000000.0,23498000000.0,18699000000.0,19881000000.0,,-4690000000.0,-1836000000.0,-214000000.0,855000000.0,,3034000000.0,2715000000.0,1902000000.0,2755000000.0,,0.37,-0.82,-0.61,0.07,249000000.0,-546000000.0,-409000000.0,46000000.0,12668000000.0,12617000000.0,11141000000.0,9660000000.0,AES,,,,,,,,,,,
100025584.0,57147501.0,57147501.0,57147501.0,,0.0,0.0,0.0,0.0,,172820000.0,147174000.0,175275000.0,174882000.0,,-66459000.0,116420000.0,1985000.0,2954000.0,,299027000.0,206012000.0,21356000.0,12486000.0,,1.5,3.797296,0.074509,-0.602686,159990000.0,217006000.0,4258000.0,-34442000.0,613960000.0,482724000.0,172404000.0,111772000.0,AESI,,,,,,,,,,,
52388960.0,43749600.0,42999400.0,42281950.0,,228442000.0,329926000.0,456376000.0,26913000.0,,7354000.0,7456000.0,10327000.0,0.0,,-124930000.0,-117350000.0,-90455000.0,-22086000.0,,-118826000.0,-109911000.0,-82105000.0,-21231000.0,,-3.3,-3.4,-2.55,-0.60475,-149333000.0,-147305000.0,-101878000.0,-25570000.0,4312000.0,4192000.0,9265000.0,4843000.0,AEVA,,,,,,,,,,,
11711000.0,11551000.0,11435000.0,10130000.0,,6707000.0,10589000.0,17597000.0,7634000.0,,7463000.0,1258000.0,967000.0,2019000.0,,-1838000.0,-6248000.0,-6551000.0,-3204000.0,,318000.0,-4999000.0,-4980000.0,-1906000.0,,-0.5,-0.91,-1.29,-0.77,-5872000.0,-10433000.0,-14209000.0,-7158000.0,31316000.0,29913000.0,24503000.0,20475000.0,AEYE,,,,,,,,,,,
1847718.0,1846302.0,1833385.0,1831863.0,,20997362.430273,23790958.591217,21740877.005851,19064248.408043,,1694992.461933,1929735.484822,2077549.371775,2330560.870793,,-3470296.999849,4603468.906572,2197280.826967,3006661.909094,,-2731013.870044,4889956.528146,2753274.45844,3492125.694031,,-1.916458,1.873249,1.329324,0.664589,-3550349.012513,3240567.344533,2639531.144609,1455582.044606,7261721.694558,13881231.211317,13486320.998886,11858340.914081,AEZS,,,,,,,,,,,
